Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,WindX(m/s),WindY(m/s),WindZ(m/s)
176.39574293557413,0,-14.193425988518625,-19.54046683593094,490.5599942833874,54.71330714060664,-39.741592767852154,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5348182120308,85.0,85.0,0.3,0,50.0,0,-14.193425988518625,-19.54046683593094,0.025176071356611374,0,22.472005880247345,-8.153854451120623,0.0
176.6117891031818,0,-14.197684478180422,-19.54915952883914,490.641261091911,54.7376466807496,-39.75351653890519,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.5353610237782,85.0,85.0,0.3,0,50.0,0,-14.197684478180422,-19.54915952883914,0.10590006813282571,0,22.4106978758758,-8.238259063578314,0.0
176.88184681269132,0,-14.198771767898997,-19.551190462471165,490.6762118356883,54.74333329491927,-39.7565609501172,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.53603968004717,85.0,85.0,0.3,0,50.0,0,-14.198771767898997,-19.551190462471165,0.14017215564115304,0,22.33404702227167,-8.343786647771072,0.0
176.88184681269132,0,-14.192087029125219,-19.537809983574494,490.5289457901349,54.70586795400859,-39.737843681550615,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.53603999124516,85.0,85.0,0.3,0,50.0,0,-14.192087029125219,-19.537809983574494,-0.007094201110248832,0,22.334011874039614,-8.343835037421584,0.0
177.37724561547645,0,-14.192428189748327,-19.538539235983542,490.5331974032386,54.70790986075392,-39.73879893129532,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5372850621078,85.0,85.0,0.3,0,50.0,0,-14.192428189748327,-19.538539235983542,-0.0040876588691958204,0,22.19338772008102,-8.537436628906026,0.0
177.62494501686902,0,-14.192475607479636,-19.538647387038154,490.53330088676336,54.70821268370683,-39.738931700942985,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.53790760534645,85.0,85.0,0.3,0,50.0,0,-14.192475607479636,-19.538647387038154,-0.0046067185830906965,0,22.12307496210495,-8.634238362197415,0.0
178.86344202383185,0,-14.193384026678135,-19.540475708162283,490.55300750421077,54.7133319828544,-39.741475274698786,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5410203005867,85.0,85.0,0.3,0,50.0,0,-14.193384026678135,-19.540475708162283,0.011987203624073572,0,21.77151554637635,-9.11824100662532,0.0
179.08361926951414,0,-14.194769077635446,-19.54309518869144,490.59540118405624,54.72066652833603,-39.74535341737925,0.0,1.225,0.0,0.0,-2.8000000000000003,8.881784197001252e-16,0.0,0.0,-490.5415735901656,85.0,85.0,0.3,0,50.0,0,-14.194769077635446,-19.54309518869144,0.053827593890616754,0,21.70902530695595,-9.204273238382573,0.0
179.35884082661698,0,-14.19518919842428,-19.543809318747634,490.61429872296975,54.722666092493384,-39.74652975558799,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.5422652761308,85.0,85.0,0.3,0,50.0,0,-14.19518919842428,-19.543809318747634,0.07203344683892965,0,21.63090429952203,-9.311824828502917,0.0
179.35884082661698,0,-14.192930945965433,-19.539642038325578,490.5374508147748,54.71099770731163,-39.740206648703214,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.54226543947254,85.0,85.0,0.3,0,50.0,0,-14.192930945965433,-19.539642038325578,-0.004814624697758063,0,21.630885851254614,-9.311850226799233,0.0
179.8643681973224,0,-14.193039050192386,-19.53985218412368,490.54037989664016,54.71158611554631,-39.740509340538686,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.54353600131105,85.0,85.0,0.3,0,50.0,0,-14.193039050192386,-19.53985218412368,-0.0031561046708930007,0,21.487385364078154,-9.509411754560213,0.0
180.1171318826751,0,-14.193054185434775,-19.539882727947973,490.54070967635175,54.71167163825433,-39.74055171921737,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5441712883426,85.0,85.0,0.3,0,50.0,0,-14.193054185434775,-19.539882727947973,-0.0034616119908719156,0,21.41563463922585,-9.608193181011735,0.0
181.38095030943862,0,-14.193385502684412,-19.54047724540508,490.5533523588809,54.713336287134226,-39.74147940751636,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.54734772065115,85.0,85.0,0.3,0,50.0,0,-14.193385502684412,-19.54047724540508,0.006004638229740067,0,21.05688342749153,-10.102096991869049,0.0
181.60562914086324,0,-14.193931744511264,-19.541405158547445,490.5780530880842,54.71593444393285,-39.74300888463154,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5479123761779,85.0,85.0,0.3,0,50.0,0,-14.193931744511264,-19.541405158547445,0.030140711906256,0,20.993110717690417,-10.189894839985572,0.0
181.88647768014403,0,-14.194134206860937,-19.541717789468326,490.5895481958297,54.716809810511315,-39.74357577921063,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.54861823868043,85.0,85.0,0.3,0,50.0,0,-14.194134206860937,-19.541717789468326,0.04092995714927383,0,20.91339011823399,-10.299648637568607,0.0
181.88647768014403,0,-14.19320584662563,-19.540176853615016,490.54487738168564,54.71249519012205,-39.74097637055177,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5486183339262,85.0,85.0,0.3,0,50.0,0,-14.19320584662563,-19.540176853615016,-0.0037409522405482676,0,20.91337936112413,-10.299663447212119,0.0
182.40265190202786,0,-14.193254451122902,-19.540257887500367,490.5471967537588,54.71272208500103,-39.74111246314413,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5499156899758,85.0,85.0,0.3,0,50.0,0,-14.193254451122902,-19.540257887500367,-0.0027189362170361164,0,20.766855519968892,-10.50138731924636,0.0
182.66073901296977,0,-14.193263196846518,-19.540272061423984,490.54764351509306,54.71276177198716,-39.741136951170255,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5505643733825,85.0,85.0,0.3,0,50.0,0,-14.193263196846518,-19.540272061423984,-0.002920858289428452,0,20.693593209533276,-10.602249791992959,0.0
183.95117456767932,0,-14.193432082612475,-19.540536923988974,490.55694057751526,54.71350338716913,-39.74160983131493,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5538077967863,85.0,85.0,0.3,0,50.0,0,-14.193432082612475,-19.540536923988974,0.003132780728947182,0,20.327283117654154,-11.106560145287535,0.0
184.18058533296102,0,-14.193711209196174,-19.540963588522175,490.57313790479185,54.71469804786209,-39.74239138574929,0.0,1.225,0.0,0.0,-2.8000000000000003,-8.881784197001252e-16,0.0,0.0,-490.5543843788304,85.0,85.0,0.3,0,50.0,0,-14.193711209196174,-19.540963588522175,0.01875352596147195,0,20.262164703662858,-11.196210665690804,0.0
184.46734878956315,0,-14.193834101938299,-19.541141059239422,490.5810406389734,54.71519496587039,-39.74273548542724,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5551051346357,85.0,85.0,0.3,0,50.0,0,-14.193834101938299,-19.541141059239422,0.025935504337667226,0,20.180763657047624,-11.308277986485837,0.0
184.6430823877294,0,-14.193356198729877,-19.540420433664494,490.55256946495365,54.71317721426059,-39.741397356443656,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.5555468983262,85.0,85.0,0.3,0,50.0,0,-14.193356198729877,-19.540420433664494,-0.0029774333725640645,0,20.130871637351913,-11.376965862242283,0.0
184.73094918681252,0,-14.193360719336718,-19.540427059617954,490.55285236759477,54.713195766930276,-39.741410014142815,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.55576774961804,85.0,85.0,0.3,0,50.0,0,-14.193360719336718,-19.540427059617954,-0.002915382023275015,0,20.105929103419395,-11.41130501472111,0.0
185.17028318222816,0,-13.379247621750043,-18.1611687320713,490.4788688141317,50.851272449799644,-37.461893340900126,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.55687200824696,85.0,85.0,0.3,0,50.0,0,-13.379247621750043,-18.1611687320713,-0.07800319411524015,0,20.008248380492155,-11.537180747457555,0.0
185.24838700363537,0,-12.501053423313992,-16.673509289554733,490.3805351565252,46.68582601075326,-35.00294958527918,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.55706832089385,85.0,85.0,0.3,0,50.0,0,-12.501053423313992,-16.673509289554733,-0.17653316436866362,0,20.01108012408582,-11.525323746970063,0.0
185.3460167803944,0,-11.560918056594579,-15.08066331515669,490.30149754617184,42.22585728243873,-32.37057055846483,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.55731372692657,85.0,85.0,0.3,0,50.0,0,-11.560918056594579,-15.08066331515669,-0.2558161807547208,0,20.014620020788612,-11.510501586861867,0.0
185.3460167803944,0,-11.86050625723209,-15.587759738668192,490.37972392609225,43.64572726827094,-33.20941752024986,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5573137220732,85.0,85.0,0.3,0,50.0,0,-11.86050625723209,-15.587759738668192,-0.17758979598096403,0,20.014619950780894,-11.510501879996305,0.0
185.5244815327938,0,-10.393081799944294,-13.101041315308894,490.3119860231502,36.68291568286491,-29.100629039844026,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.557762305223,85.0,85.0,0.3,0,50.0,0,-10.393081799944294,-13.101041315308894,-0.24577628207276803,0,20.021090599896,-11.483408152342506,0.0
185.6137139089935,0,-9.83696560789758,-12.15838404694156,490.3117436423253,34.04347533143637,-27.543503702113227,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5579866166178,85.0,85.0,0.3,0,50.0,0,-9.83696560789758,-12.15838404694156,-0.24624297429249964,0,20.02432620702048,-11.469860105358975,0.0
186.05987578999205,0,-6.91484320064444,-7.2057777832854795,490.23167254799193,20.176177793199344,-19.361560961804432,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.55910833137966,85.0,85.0,0.3,0,50.0,0,-6.91484320064444,-7.2057777832854795,-0.3274357833877275,0,20.040506485370216,-11.402110479753873,0.0
186.13919345772513,0,-6.10511338538129,-5.8345720448712886,490.0595938463526,16.33680172563961,-17.094317479067612,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5593079785164,85.0,85.0,0.3,0,50.0,0,-6.10511338538129,-5.8345720448712886,-0.499714132163831,0,20.043386308147063,-11.390052163405825,0.0
186.23834054239146,0,-5.621406612358608,-5.014576686095533,490.0566807907474,14.040814721067495,-15.739938514604104,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.55955729663714,85.0,85.0,0.3,0,50.0,0,-5.621406612358608,-5.014576686095533,-0.5028765058897307,0,20.046982610710867,-11.374993822196004,0.0
186.23834054239146,0,-6.186412628138837,-5.970177964192303,490.32652120531986,16.71649829973845,-17.321955358788745,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5595569340979,85.0,85.0,0.3,0,50.0,0,-6.186412628138837,-5.970177964192303,-0.23303572877802026,0,20.046977381245746,-11.375015718871465,0.0
186.42032952859614,0,-5.3123448685465515,-4.48826819646734,490.35139231350064,12.567150950108553,-14.874565631930345,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.56001450114326,85.0,85.0,0.3,0,50.0,0,-5.3123448685465515,-4.48826819646734,-0.20862218764261797,0,20.053577574431284,-11.347379567775906,0.0
186.5113240216985,0,-4.982757103664897,-3.9294342007961207,490.36259524820105,11.00241576222914,-13.951719890261714,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5602433116367,85.0,85.0,0.3,0,50.0,0,-4.982757103664897,-3.9294342007961207,-0.19764806343567898,0,20.05687805660107,-11.333559877750428,0.0
186.96629648721026,0,-3.245540367154326,-0.9839087652134546,490.4286828761466,2.754944542597673,-9.087513028032115,0.0,1.225,0.0,0.0,-2.8000000000000003,8.881784197001252e-16,0.0,0.0,-490.5613873464212,85.0,85.0,0.3,0,50.0,0,-3.245540367154326,-0.9839087652134546,-0.13270447027463206,0,20.073380177749144,-11.264462640650653,0.0
187.047180481079,0,-2.756663344476123,-0.15512278210790506,490.44664230687795,0.43434378990213424,-7.718657364533144,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.56159069315135,85.0,85.0,0.3,0,50.0,0,-2.756663344476123,-0.15512278210790506,-0.11494838627339732,0,20.076313345087275,-11.252180961392714,0.0
187.14828547341494,0,-2.4706850396592563,0.32980916215862927,490.4594647359896,-0.923465654044162,-6.9179181110459185,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.561844948056,85.0,85.0,0.3,0,50.0,0,-2.4706850396592563,0.32980916215862927,-0.1023802120663504,0,20.0799808329267,-11.236824555114552,0.0
187.14828547341494,0,-2.819318322561388,-0.26109358971369284,490.448105565571,0.73106205119834,-7.894091303171886,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.56184502185084,85.0,85.0,0.3,0,50.0,0,-2.819318322561388,-0.26109358971369284,-0.11373945627985904,0,20.079981897377458,-11.236820098075022,0.0
187.33403095940798,0,-2.302681537957157,0.6149683234177741,490.47109259751124,-1.7219113055697677,-6.44750830628004,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5623121268772,85.0,85.0,0.3,0,50.0,0,-2.302681537957157,0.6149683234177741,-0.0912195293659579,0,20.08671962429188,-11.208608069455067,0.0
187.42690370240453,0,-2.109161275331942,0.9431173591970138,490.4777771496963,-2.640728605751639,-5.905651570929438,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.56254569323136,85.0,85.0,0.3,0,50.0,0,-2.109161275331942,0.9431173591970138,-0.08476854353506269,0,20.090088683789727,-11.194501234289023,0.0
187.89126741738716,0,-1.0851087108252444,2.679662241316865,490.5288151785461,-7.503054275687223,-3.0383043903106848,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5637134947665,85.0,85.0,0.3,0,50.0,0,-1.0851087108252444,2.679662241316865,-0.03489831622039219,0,20.106933509053725,-11.123969035747585,0.0
187.9738209667174,0,-0.791055144900646,3.1783866006514425,490.5630492124356,-8.89948248182404,-2.214954405721809,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.56392105106926,85.0,85.0,0.3,0,50.0,0,-0.791055144900646,3.1783866006514425,-0.0008718386336568074,0,20.109927375902785,-11.11143319713275,0.0
188.0770129033802,0,-0.623632588916627,3.4623016418319543,490.5717636543421,-9.694444597129474,-1.7461712489665557,0.0,1.225,0.0,0.0,-2.8000000000000003,8.881784197001252e-16,0.0,0.0,-490.5641805712069,85.0,85.0,0.3,0,50.0,0,-0.623632588916627,3.4623016418319543,0.007583083135159541,0,20.113670785142762,-11.095758894811542,0.0
188.0770129033802,0,-0.8391052641890141,3.0967783864711116,490.5283749172405,-8.670979482119114,-2.3494947397292396,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5641806639488,85.0,85.0,0.3,0,50.0,0,-0.8391052641890141,3.0967783864711116,-0.035805746708263086,0,20.11367212288325,-11.095753293460612,0.0
188.2666803954884,0,-0.536977402975113,3.609104597828531,490.53960799829224,-10.105492873919887,-1.5035367283303165,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.56465767318946,85.0,85.0,0.3,0,50.0,0,-0.536977402975113,3.609104597828531,-0.02504967489721821,0,20.12055266326897,-11.066943280121071,0.0
188.3615141415425,0,-0.424617119723865,3.799627081621659,490.5422580180301,-10.638955828540645,-1.188927935226822,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5648961825318,85.0,85.0,0.3,0,50.0,0,-0.424617119723865,3.799627081621659,-0.022638164501699976,0,20.123992997810113,-11.052538004013911,0.0
188.83568287181305,0,0.17254450512228622,4.812260761043063,490.56654913522704,-13.47433013092058,0.48312461434240145,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.566088712985,85.0,85.0,0.3,0,50.0,0,0.17254450512228622,4.812260761043063,0.00046042224204256854,0,20.141194398364675,-10.980512763022057,0.0
188.91997953497224,0,0.3477905913728689,5.10951590709636,490.587609811064,-14.30664453986981,0.973813655844033,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5663006890534,85.0,85.0,0.3,0,50.0,0,0.3477905913728689,5.10951590709636,0.02130912201062074,0,20.144251995275635,-10.967710075608933,0.0
189.02535036392126,0,0.4447148465987007,5.273873307496091,490.59171550910645,-14.766845260989056,1.2452015704763622,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5665656973743,85.0,85.0,0.3,0,50.0,0,0.4447148465987007,5.273873307496091,0.02514981173214892,0,20.148074540144485,-10.951704418714439,0.0
189.02535036392126,0,0.31267602906026276,5.049830794379977,490.56300129857226,-14.139526224263937,0.8754928813687358,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.566565747803,85.0,85.0,0.3,0,50.0,0,0.31267602906026276,5.049830794379977,-0.0035644492307369546,0,20.14807526754153,-10.951701372977137,0.0
189.21908300475334,0,0.48732002712421574,5.345962369662905,490.56710993018237,-14.968694635056135,1.3644960759478042,0.0,1.225,0.0,0.0,-2.8000000000000003,8.881784197001252e-16,0.0,0.0,-490.5670529938085,85.0,85.0,0.3,0,50.0,0,0.48732002712421574,5.345962369662905,5.6936373880489555e-05,0,20.1551034150713,-10.922273302980614,0.0
189.31594932516938,0,0.5517854090810298,5.455264535068484,490.5678480169365,-15.274740698191758,1.5449991454268837,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5672966175469,85.0,85.0,0.3,0,50.0,0,0.5517854090810298,5.455264535068484,0.0005513993896215652,0,20.158617495519564,-10.90755923999787,0.0
189.80028092724956,0,0.895993908134901,6.03891429359065,490.5769160986898,-16.908960022053822,2.508782942777723,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.56851473110646,85.0,85.0,0.3,0,50.0,0,0.895993908134901,6.03891429359065,0.008401367583360297,0,20.176187784473274,-10.833989399439051,0.0
189.88638432317495,0,0.9993233747404288,6.21417546580814,490.58683437150785,-17.39969130426279,2.798105449273201,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.56873127304493,85.0,85.0,0.3,0,50.0,0,0.9993233747404288,6.21417546580814,0.018103098462916023,0,20.179311217467227,-10.820911044952869,0.0
189.99401356808164,0,1.0547788190234595,6.308204963257308,490.5884387750909,-17.662973897120462,2.9533806932656868,0.0,1.225,0.0,0.0,-2.8000000000000003,8.881784197001252e-16,0.0,0.0,-490.56900196439364,85.0,85.0,0.3,0,50.0,0,1.0547788190234595,6.308204963257308,0.019436810697243345,0,20.183215706667692,-10.804562272960649,0.0
189.99401356808164,0,0.9747552040898145,6.1724259298696245,490.574261889504,-17.28279260363495,2.729314571451481,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.5690019842404,85.0,85.0,0.3,0,50.0,0,0.9747552040898145,6.1724259298696245,0.0052599052635855514,0,20.183215992940536,-10.804561074286697,0.0
190.19193915833165,0,1.0744919939595226,6.341527998786865,490.5753760832037,-17.756278396603225,3.0085775830866632,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.56949977817135,85.0,85.0,0.3,0,50.0,0,1.0744919939595226,6.341527998786865,0.0058763050323591415,0,20.19039623255121,-10.774496168426426,0.0
190.29090195345663,0,1.1110234792734632,6.403462263143467,490.5754717969026,-17.92969433680171,3.1108657419656973,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5697486747074,85.0,85.0,0.3,0,50.0,0,1.1110234792734632,6.403462263143467,0.0057231221952065425,0,20.193986342062633,-10.759463758598663,0.0
190.78571592908162,0,1.3070476048620963,6.735815925186726,490.5782208325579,-18.860284590522834,3.65973329361387,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5709931579487,85.0,85.0,0.3,0,50.0,0,1.3070476048620963,6.735815925186726,0.007227674609225687,0,20.211936856736298,-10.684301847148634,0.0
190.87368285808162,0,1.367289278464763,6.8379833578932665,490.58223150391444,-19.14635340210115,3.8284099797013367,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.5712143965644,85.0,85.0,0.3,0,50.0,0,1.367289278464763,6.8379833578932665,0.011017107350028255,0,20.21512801109386,-10.670939931593171,0.0
190.98364151933163,0,1.3986346152922948,6.891126846115416,490.58279945512925,-19.295155169123166,3.9161769228184258,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.57149094775326,85.0,85.0,0.3,0,50.0,0,1.3986346152922948,6.891126846115416,0.01130850737598621,0,20.219116993111236,-10.654237373554235,0.0
190.98364151933163,0,1.350705271000449,6.8098147237471185,490.5768273394294,-19.067481226491935,3.7819747588012578,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.57149095295273,85.0,85.0,0.3,0,50.0,0,1.350705271000449,6.8098147237471185,0.005336386476699317,0,20.219117068107654,-10.654237059531251,0.0
191.18587749559128,0,1.4069553372108177,6.9051768213693165,490.57702195825624,-19.33449509983409,3.9394749441902897,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.57199958812214,85.0,85.0,0.3,0,50.0,0,1.4069553372108177,6.9051768213693165,0.005022370134099674,0,20.226453627089587,-10.62351761741092,0.0
191.2869954837211,0,1.4273944859018604,6.939825564058773,490.5770075480032,-19.431511579364567,3.996704560525209,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5722539052475,85.0,85.0,0.3,0,50.0,0,1.4273944859018604,6.939825564058773,0.004753642755702003,0,20.230121895677136,-10.608157942005237,0.0
191.79258542437023,0,1.537647183044733,7.126738384771312,490.5777860276068,-19.954867477359677,4.305412112525253,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.57352549379164,85.0,85.0,0.3,0,50.0,0,1.537647183044733,7.126738384771312,0.00426053381517022,0,20.24846323790629,-10.531359567943861,0.0
191.8824680804856,0,1.572360112704721,7.185602905195543,490.5792352297692,-20.119688134547523,4.40260831557322,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.57375155448517,85.0,85.0,0.3,0,50.0,0,1.572360112704721,7.185602905195543,0.005483675284040146,0,20.251723920826464,-10.517706524264145,0.0
191.99482140062986,0,1.5898571683240426,7.215264939393949,490.57947044594977,-20.202741830303058,4.451600071307319,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5740341295559,85.0,85.0,0.3,0,50.0,0,1.5898571683240426,7.215264939393949,0.005436316393854668,0,20.255799759828914,-10.50064028099725,0.0
191.99482140062986,0,1.5615003672542094,7.1671657559524,490.57727190076383,-20.068064116666722,4.372201028311786,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5740341293452,85.0,85.0,0.3,0,50.0,0,1.5615003672542094,7.1671657559524,0.003237771418639568,0,20.25579975678892,-10.500640293726228,0.0
192.2014788941465,0,1.5928187354508716,7.220255852855385,490.5773472548665,-20.21671638799508,4.4598924592624405,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5745538861446,85.0,85.0,0.3,0,50.0,0,1.5928187354508716,7.220255852855385,0.0027933687218819614,0,20.263296675853635,-10.469249396187415,0.0
192.30480764090484,0,1.604105090282256,7.239387134260691,490.5773881723566,-20.27028397592994,4.491494252790317,0.0,1.225,0.0,0.0,-2.8000000000000003,8.881784197001252e-16,0.0,0.0,-490.57481376437505,85.0,85.0,0.3,0,50.0,0,1.604105090282256,7.239387134260691,0.002574407981569493,0,20.267045128478077,-10.453553976342642,0.0
192.82145137469647,0,1.6653271902949114,7.343168978762584,490.57786910904485,-20.56087314053524,4.662916132825752,0.0,1.225,0.0,0.0,-2.8000000000000003,4.440892098500626e-16,0.0,0.0,-490.57611315926175,85.0,85.0,0.3,0,50.0,0,1.6653271902949114,7.343168978762584,0.0017559497831030058,0,20.28578740078084,-10.375076838678197,0.0
192.91329914959277,0,1.6850900002407536,7.37667788248798,490.57837042528183,-20.654698070966347,4.71825200067411,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5763441642427,85.0,85.0,0.3,0,50.0,0,1.6850900002407536,7.37667788248798,0.0020262610391341696,0,20.289119373353934,-10.361125292884347,0.0
193.02810886821314,0,1.6947322886364606,7.393022793354687,490.57854644365455,-20.700463821393125,4.74525040818209,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5766329190104,85.0,85.0,0.3,0,50.0,0,1.6947322886364606,7.393022793354687,0.0019135246441237541,0,20.29328431472765,-10.343685962568934,0.0
193.02810886821314,0,1.6781663710377706,7.364928130729939,490.5778648049822,-20.62179876604383,4.698865838905758,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5766329174582,85.0,85.0,0.3,0,50.0,0,1.6781663710377706,7.364928130729939,0.0012318875239998306,0,20.293284292338708,-10.343686056315311,0.0
193.2392956014956,0,1.6953745598508096,7.39409694586899,490.57805012365566,-20.703471448433174,4.7470487675822675,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5771640683421,85.0,85.0,0.3,0,50.0,0,1.6953745598508096,7.39409694586899,0.0008860553135718874,0,20.300945497505,-10.311607264437866,0.0
193.34488896813681,0,1.701523356833093,7.404519090749466,490.57817098861136,-20.732653454098507,4.764265399132661,0.0,1.225,0.0,0.0,-2.8000000000000003,-4.440892098500626e-16,0.0,0.0,-490.5774296439171,85.0,85.0,0.3,0,50.0,0,1.701523356833093,7.404519090749466,0.0007413446942337032,0,20.304776097343396,-10.29556787999189,0.0
193.87285580134292,0,1.7350757462623752,7.461392631158028,490.5788445524536,-20.89189936724248,4.858212089534651,0.0,1.225,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,-490.5787575257658,85.0,85.0,0.3,0,50.0,0,1.7350757462623752,7.461392631158028,8.702668776550126e-05,0,20.323929107184213,-10.2153709131735,0.0
